onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
12828.0	12.0	267.25	70	10	A	1.0	2	4	1.0	1.0	1/16	True	3	89.0	134.0	88.0	88a	4	1069/4	False	False				False	254		V7/vii		A	iii		V7/vii		V		7		vii	Mm7	False	True	(-1, 3, 0, -3)	()	-1	-1	major	minor	iii	iii, major	V/vii	vii	vii/iii	ii	True	V7/vii	V7/vii, minor		V7/vii, minor	vii	vii	3	7	5	7	3	5	True	False	False
12840.0	12.0	267.5	73	7	C	1.0	2	4	1.0	1.0	1/16	True	3	89.0	134.0	88.0	88a	5	535/2	False	False				False	254		V7/vii		A	iii		V7/vii		V		7		vii	Mm7	False	True	(-1, 3, 0, -3)	()	-1	-1	major	minor	iii	iii, major	V/vii	vii	vii/iii	ii	True	V7/vii	V7/vii, minor		V7/vii, minor	vii	vii	3	7	5	4	0	2	True	False	False
12852.0	12.0	267.75	64	4	E	0.0	2	4	1.0	1.0	1/16	True	3	89.0	134.0	88.0	88a	4	1071/4	False	False				False	254		V7/vii		A	iii		V7/vii		V		7		vii	Mm7	False	True	(-1, 3, 0, -3)	()	-1	-1	major	minor	iii	iii, major	V/vii	vii	vii/iii	ii	True	V7/vii	V7/vii, minor		V7/vii, minor	vii	vii	3	7	5	1	-3	-1	True	False	False
12864.0	0.0	268.0	63	9	D	1.0	2	4	1.0	1.0	0	True	3	90.0	135.0	89.0	89a	4	268	False	True				False	255		V(4)/III		A	iii		V(4)/III		V			4	III	M	False	True	(-2, -3, -1)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V/III	V/III, minor		V(4)/III, minor	III	III	3	7	4	6	2	5	False	False	False
12864.0	0.0	268.0	66	6	F	1.0	2	4	1.0	1.0	0	True	3	90.0	135.0	89.0	89a	4	268	False	True				False	255		V(4)/III		A	iii		V(4)/III		V			4	III	M	False	True	(-2, -3, -1)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V/III	V/III, minor		V(4)/III, minor	III	III	3	7	4	3	-1	2	True	False	False
12864.0	48.0	268.0	64	4	E	0.0	2	4	1.0	1.0	1/4	True	3	90.0	135.0	89.0	89a	4	268	False	True				False	255		V(4)/III		A	iii		V(4)/III		V			4	III	M	False	True	(-2, -3, -1)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V/III	V/III, minor		V(4)/III, minor	III	III	3	7	4	1	-3	0	True	False	False
12912.0	48.0	269.0	47	5	B	0.0	2	4	2.0	1.0	1/4	True	3	90.0	135.0	89.0	89a	2	269	False	True				False	256		V7/III		A	iii		V7/III		V		7		III	Mm7	False	True	(-2, 2, -1, -4)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V7/III	V7/III, minor		V7/III, minor	III	III	3	7	4	2	-2	1	True	True	True
12912.0	12.0	269.0	64	4	E	0.0	2	4	1.0	1.0	1/16	False	3	90.0	135.0	89.0	89a	4	269	False	True				False	256		V7/III		A	iii		V7/III		V		7		III	Mm7	False	True	(-2, 2, -1, -4)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V7/III	V7/III, minor		V7/III, minor	III	III	3	7	4	1	-3	0	False	False	False
12924.0	12.0	269.25	63	9	D	1.0	2	4	1.0	1.0	1/16	True	3	90.0	135.0	89.0	89a	4	1077/4	False	False				False	256		V7/III		A	iii		V7/III		V		7		III	Mm7	False	True	(-2, 2, -1, -4)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V7/III	V7/III, minor		V7/III, minor	III	III	3	7	4	6	2	5	True	False	False
12936.0	12.0	269.5	69	3	A	0.0	2	4	1.0	1.0	1/16	True	3	90.0	135.0	89.0	89a	4	539/2	False	False				False	256		V7/III		A	iii		V7/III		V		7		III	Mm7	False	True	(-2, 2, -1, -4)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V7/III	V7/III, minor		V7/III, minor	III	III	3	7	4	0	-4	-1	True	False	False
12948.0	12.0	269.75	57	3	A	0.0	2	4	1.0	1.0	1/16	True	3	90.0	135.0	89.0	89a	3	1079/4	False	False				False	256		V7/III		A	iii		V7/III		V		7		III	Mm7	False	True	(-2, 2, -1, -4)	()	-2	-2	major	minor	iii	iii, major	V/III	III	III/iii	V	False	V7/III	V7/III, minor		V7/III, minor	III	III	3	7	4	0	-4	-1	True	False	False
12960.0	0.0	270.0	56	8	G	1.0	2	4	1.0	1.0	0	True	3	91.0	136.0	90.0	90a	3	270	False	True			}	True	257		III(4)}		A	iii		III(4)		III			4		M	False	True	(-3, -4, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III(4), minor		III	3	7	7	5	1	1	False	False	False
12960.0	0.0	270.0	59	5	B	0.0	2	4	1.0	1.0	0	True	3	91.0	136.0	90.0	90a	3	270	False	True			}	True	257		III(4)}		A	iii		III(4)		III			4		M	False	True	(-3, -4, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III(4), minor		III	3	7	7	2	-2	-2	True	False	False
12960.0	72.0	270.0	40	4	E	0.0	2	4	2.0	1.0	3/8	True	3	91.0	136.0	90.0	90a	2	270	False	True			}	True	257		III(4)}		A	iii		III(4)		III			4		M	False	True	(-3, -4, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III(4), minor		III	3	7	7	1	-3	-3	True	True	True
12960.0	48.0	270.0	57	3	A	0.0	2	4	1.0	1.0	1/4	True	3	91.0	136.0	90.0	90a	3	270	False	True			}	True	257		III(4)}		A	iii		III(4)		III			4		M	False	True	(-3, -4, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III(4), minor		III	3	7	7	0	-4	-4	True	False	False
13008.0	24.0	271.0	56	8	G	1.0	2	4	1.0	1.0	1/8	True	3	91.0	136.0	90.0	90a	3	271	False	True	IAC	IAC		False	258		III|IAC		A	iii		III		III					M	False	True	(-3, 1, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III, minor		III	3	7	7	5	1	1	True	False	False
13068.0	12.0	272.25	68	8	G	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	4	1089/4	False	False				False	258		III|IAC		A	iii		III		III					M	False	True	(-3, 1, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III, minor		III	3	7	7	5	1	1	True	False	False
13080.0	24.0	272.5	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	92.0	137.0	91.0	91a	3	545/2	False	False				False	258		III|IAC		A	iii		III		III					M	False	True	(-3, 1, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III, minor		III	3	7	7	1	-3	-3	True	True	True
13080.0	12.0	272.5	80	8	G	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	5	545/2	False	False				False	258		III|IAC		A	iii		III		III					M	False	True	(-3, 1, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III, minor		III	3	7	7	5	1	1	True	False	False
13092.0	12.0	272.75	73	7	C	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	5	1091/4	False	False				False	258		III|IAC		A	iii		III		III					M	False	True	(-3, 1, -2)	()	-3	-3	major	minor	iii	iii, major	III		iii	iii	True	III	III, minor		III, minor		III	3	7	7	4	0	0	False	False	False
13104.0	0.0	273.0	75	9	D	1.0	2	4	1.0	1.0	0	True	3	92.0	137.0	91.0	91a	5	273	False	True				False	260		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	6	2	2	True	False	True
13104.0	24.0	273.0	51	9	D	1.0	2	4	2.0	1.0	1/8	True	3	92.0	137.0	91.0	91a	3	273	False	True				False	260		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	6	2	2	True	False	True
13104.0	12.0	273.0	73	7	C	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	5	273	False	True				False	260		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	4	0	0	False	False	False
13116.0	12.0	273.25	72	12	B	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	4	1093/4	False	False				False	260		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	9	5	5	True	True	False
13128.0	24.0	273.5	48	12	B	1.0	2	4	2.0	1.0	1/8	True	3	92.0	137.0	91.0	91a	2	547/2	False	True				False	261		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	9	5	5	True	True	True
13128.0	12.0	273.5	75	9	D	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	5	547/2	False	True				False	261		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	6	2	2	True	False	False
13140.0	12.0	273.75	78	6	F	1.0	2	4	1.0	1.0	1/16	True	3	92.0	137.0	91.0	91a	5	1095/4	False	False				False	261		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	3	-1	-1	True	False	False
13152.0	24.0	274.0	49	7	C	1.0	2	4	2.0	1.0	1/8	True	3	93.0	138.0	92.0	92a	3	274	False	True				False	262		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	4	0	0	True	True	True
13152.0	12.0	274.0	76	4	E	0.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	5	274	False	True				False	262		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	1	-3	-3	True	False	False
13164.0	12.0	274.25	56	8	G	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	3	1097/4	False	False				False	262		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	5	1	1	True	False	False
13176.0	24.0	274.5	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	93.0	138.0	92.0	92a	3	549/2	False	True				False	263		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	1	-3	-3	True	False	True
13176.0	12.0	274.5	68	8	G	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	4	549/2	False	True				False	263		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	5	1	1	True	False	False
13188.0	12.0	274.75	61	7	C	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	4	1099/4	False	False				False	263		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	4	0	0	True	True	False
13200.0	0.0	275.0	63	9	D	1.0	2	4	1.0	1.0	0	True	3	93.0	138.0	92.0	92a	4	275	False	True				False	264		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	6	2	2	True	False	True
13200.0	24.0	275.0	51	9	D	1.0	2	4	2.0	1.0	1/8	True	3	93.0	138.0	92.0	92a	3	275	False	True				False	264		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	6	2	2	True	False	True
13200.0	12.0	275.0	61	7	C	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	4	275	False	True				False	264		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	4	0	0	False	False	False
13212.0	12.0	275.25	60	12	B	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	3	1101/4	False	False				False	264		#viio6		A	iii		#viio6		#vii	o	6			o	False	True	(2, -1, 5)	()	5	2	major	minor	iii	iii, major	#vii		iii	iii	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	7	7	9	5	5	True	True	False
13224.0	24.0	275.5	48	12	B	1.0	2	4	2.0	1.0	1/8	True	3	93.0	138.0	92.0	92a	2	551/2	False	True				False	265		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	9	5	5	True	True	True
13224.0	12.0	275.5	63	9	D	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	4	551/2	False	True				False	265		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	6	2	2	True	False	False
13236.0	12.0	275.75	66	6	F	1.0	2	4	1.0	1.0	1/16	True	3	93.0	138.0	92.0	92a	4	1103/4	False	False				False	265		#viio		A	iii		#viio		#vii	o				o	False	True	(5, 2, -1)	()	5	5	major	minor	iii	iii, major	#vii		iii	iii	True	#viio	#viio, minor		#viio, minor		#vii	3	7	7	3	-1	-1	True	False	False
13248.0	24.0	276.0	49	7	C	1.0	2	4	2.0	1.0	1/8	True	3	94.0	139.0	93.0	93a	3	276	False	True				False	266		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	4	0	0	True	True	True
13248.0	12.0	276.0	64	4	E	0.0	2	4	1.0	1.0	1/16	True	3	94.0	139.0	93.0	93a	4	276	False	True				False	266		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	1	-3	-3	True	False	False
13260.0	12.0	276.25	68	8	G	1.0	2	4	1.0	1.0	1/16	True	3	94.0	139.0	93.0	93a	4	1105/4	False	False				False	266		i		A	iii		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	iii	iii, major	i		iii	iii	True	i	i, minor		i, minor		i	3	7	7	5	1	1	True	False	False
13272.0	24.0	276.5	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	94.0	139.0	93.0	93a	3	553/2	False	True				False	267		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	1	-3	-3	True	False	True
13272.0	12.0	276.5	80	8	G	1.0	2	4	1.0	1.0	1/16	True	3	94.0	139.0	93.0	93a	5	553/2	False	True				False	267		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	5	1	1	True	False	False
13284.0	12.0	276.75	73	7	C	1.0	2	4	1.0	1.0	1/16	True	3	94.0	139.0	93.0	93a	5	1107/4	False	False				False	267		i6		A	iii		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	iii	iii, major	i		iii	iii	True	i6	i6, minor		i6, minor		i	3	7	7	4	0	0	True	True	False
13296.0	48.0	277.0	47	5	B	0.0	2	4	2.0	2.0	1/4	True	3	94.0	139.0	93.0	93a	2	277	False	True				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	2	-2	2	True	True	True
13296.0	6.0	277.0	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	5	277	False	True				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13302.0	6.0	277.125	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	6	2217/8	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13308.0	6.0	277.25	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	5	1109/4	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13314.0	6.0	277.375	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	6	2219/8	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13320.0	24.0	277.5	54	6	F	1.0	2	4	2.0	1.0	1/8	True	3	94.0	139.0	93.0	93a	3	555/2	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	3	-1	3	True	False	False
13320.0	6.0	277.5	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	5	555/2	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13326.0	6.0	277.625	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	6	2221/8	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13332.0	6.0	277.75	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	5	1111/4	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13338.0	6.0	277.875	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	94.0	139.0	93.0	93a	6	2223/8	False	False				False	268		ii/VI		A	iii		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	iii	iii, major	ii/VI	VI	VI/iii	I	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13344.0	48.0	278.0	45	3	A	0.0	2	4	2.0	2.0	1/4	True	3	95.0	140.0	94.0	94a	2	278	False	True				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	0	-4	0	True	False	True
13344.0	6.0	278.0	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	278	False	True				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13350.0	6.0	278.125	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2225/8	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13356.0	6.0	278.25	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	1113/4	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13362.0	6.0	278.375	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2227/8	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13368.0	24.0	278.5	54	6	F	1.0	2	4	2.0	1.0	1/8	True	3	95.0	140.0	94.0	94a	3	557/2	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	3	-1	3	True	False	False
13368.0	6.0	278.5	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	557/2	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13374.0	6.0	278.625	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2229/8	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13380.0	6.0	278.75	74	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	1115/4	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13386.0	6.0	278.875	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2231/8	False	False				False	269		IV64/VI		A	iii		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	iii	iii, major	IV/VI	VI	VI/iii	I	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	True	False
13392.0	48.0	279.0	44	8	G	1.0	2	4	2.0	2.0	1/4	True	3	95.0	140.0	94.0	94a	2	279	False	True				False	270		V65/VI		A	iii		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	iii	iii, major	V/VI	VI	VI/iii	I	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	7	3	5	1	5	True	False	True
13392.0	6.0	279.0	76	4	E	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	279	False	True				False	270		V65/VI		A	iii		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	iii	iii, major	V/VI	VI	VI/iii	I	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	7	3	1	-3	1	True	True	False
13398.0	6.0	279.125	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2233/8	False	False				False	270		V65/VI		A	iii		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	iii	iii, major	V/VI	VI	VI/iii	I	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
13404.0	6.0	279.25	76	4	E	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	5	1117/4	False	False				False	270		V65/VI		A	iii		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	iii	iii, major	V/VI	VI	VI/iii	I	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	7	3	1	-3	1	True	True	False
13410.0	6.0	279.375	86	2	D	0.0	2	4	1.0	1.0	1/32	True	3	95.0	140.0	94.0	94a	6	2235/8	False	False				False	270		V65/VI		A	iii		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	iii	iii, major	V/VI	VI	VI/iii	I	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	7	3	-1	-5	-1	True	False	False
