onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
13202280	5040	1319.5	74	2	D	0	1.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5239/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	0	0	-1	True	False	True
13202280	5040	1319.5	77	11	E	1	1.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5239/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	9	9	8	False	False	False
13202280	5040	1319.5	83	5	B	0	1.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5239/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13207320	5040	1320.0	57	3	A	0	2.0	2	4	4	2	1	1/8	True	2	326	326	325	325a	3	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	1	1	0	False	False	False
13207320	5040	1320.0	63	9	D	1	2.0	2	4	4	2	1	1/8	True	2	326	326	325	325a	4	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	7	7	6	False	False	False
13207320	5040	1320.0	66	6	F	1	2.0	2	4	4	2	1	1/8	True	2	326	326	325	325a	4	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	4	4	3	False	False	False
13207320	5040	1320.0	71	5	B	0	2.0	2	4	4	1	1	1/8	True	2	326	326	325	325a	4	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13207320	5040	1320.0	75	9	D	1	2.0	2	4	4	1	1	1/8	True	2	326	326	325	325a	5	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	7	7	6	False	False	False
13207320	5040	1320.0	78	6	F	1	2.0	2	4	4	1	1	1/8	True	2	326	326	325	325a	5	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	4	4	3	False	False	False
13207320	5040	1320.0	83	5	B	0	2.0	2	4	4	1	1	1/8	True	2	326	326	325	325a	5	5241/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13212360	5040	1320.5	58	10	A	1	2.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	3	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	8	8	7	False	False	False
13212360	5040	1320.5	64	4	E	0	2.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	2	2	1	False	False	False
13212360	5040	1320.5	67	1	G	0	2.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	-1	-1	-2	False	False	False
13212360	5040	1320.5	71	5	B	0	2.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	4	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13212360	5040	1320.5	76	4	E	0	2.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	2	2	1	False	False	False
13212360	5040	1320.5	79	1	G	0	2.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	-1	-1	-2	False	False	False
13212360	5040	1320.5	83	5	B	0	2.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5243/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13217400	5040	1321.0	59	5	B	0	3.0	3	4	4	2	1	1/8	True	2	326	326	325	325a	3	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13217400	5040	1321.0	65	11	E	1	3.0	3	4	4	2	1	1/8	True	2	326	326	325	325a	4	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	9	9	8	False	False	False
13217400	5040	1321.0	68	8	G	1	3.0	3	4	4	2	1	1/8	True	2	326	326	325	325a	4	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	6	6	5	True	True	False
13217400	5040	1321.0	71	5	B	0	3.0	3	4	4	1	1	1/8	True	2	326	326	325	325a	4	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13217400	5040	1321.0	77	11	E	1	3.0	3	4	4	1	1	1/8	True	2	326	326	325	325a	5	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	9	9	8	False	False	False
13217400	5040	1321.0	80	8	G	1	3.0	3	4	4	1	1	1/8	True	2	326	326	325	325a	5	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	6	6	5	True	True	False
13217400	5040	1321.0	83	5	B	0	3.0	3	4	4	1	1	1/8	True	2	326	326	325	325a	5	5245/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13222440	5040	1321.5	60	0	C	0	3.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	-2	-2	-3	False	False	False
13222440	5040	1321.5	66	6	F	1	3.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	4	4	3	False	False	False
13222440	5040	1321.5	69	3	A	0	3.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	1	1	0	False	False	False
13222440	5040	1321.5	71	5	B	0	3.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	4	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13222440	5040	1321.5	78	6	F	1	3.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	4	4	3	False	False	False
13222440	5040	1321.5	81	3	A	0	3.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	1	1	0	False	False	False
13222440	5040	1321.5	83	5	B	0	3.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5247/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13227480	5040	1322.0	59	5	B	0	4.0	4	4	4	2	1	1/8	True	2	326	326	325	325a	3	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13227480	5040	1322.0	65	11	E	1	4.0	4	4	4	2	1	1/8	True	2	326	326	325	325a	4	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	9	9	8	False	False	False
13227480	5040	1322.0	68	8	G	1	4.0	4	4	4	2	1	1/8	True	2	326	326	325	325a	4	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	6	6	5	True	True	False
13227480	5040	1322.0	71	5	B	0	4.0	4	4	4	1	1	1/8	True	2	326	326	325	325a	4	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13227480	5040	1322.0	77	11	E	1	4.0	4	4	4	1	1	1/8	True	2	326	326	325	325a	5	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	9	9	8	False	False	False
13227480	5040	1322.0	80	8	G	1	4.0	4	4	4	1	1	1/8	True	2	326	326	325	325a	5	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	6	6	5	True	True	False
13227480	5040	1322.0	83	5	B	0	4.0	4	4	4	1	1	1/8	True	2	326	326	325	325a	5	5249/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13232520	5040	1322.5	58	10	A	1	4.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	3	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	8	8	7	False	False	False
13232520	5040	1322.5	64	4	E	0	4.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	2	2	1	False	False	False
13232520	5040	1322.5	67	1	G	0	4.5	0	4	4	2	1	1/8	True	2	326	326	325	325a	4	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	-1	-1	-2	False	False	False
13232520	5040	1322.5	71	5	B	0	4.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	4	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13232520	5040	1322.5	76	4	E	0	4.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	2	2	1	False	False	False
13232520	5040	1322.5	79	1	G	0	4.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	-1	-1	-2	False	False	False
13232520	5040	1322.5	83	5	B	0	4.5	0	4	4	1	1	1/8	True	2	326	326	325	325a	5	5251/4	False	False				False	496	viio43/V		D	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	viio7	7	5	2	2	3	8	2	G#	D	D	A	diminished seventh chord	2	True	True	True	True	True	3	3	2	True	False	False
13237560	5040	1323.0	57	3	A	0	1.0	1	4	4	2	1	1/8	True	2	327	327	326	326a	3	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	1	1	-1	True	False	True
13237560	5040	1323.0	63	9	D	1	1.0	1	4	4	2	1	1/8	True	2	327	327	326	326a	4	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
13237560	5040	1323.0	66	6	F	1	1.0	1	4	4	2	1	1/8	True	2	327	327	326	326a	4	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	4	4	2	True	False	False
13237560	5040	1323.0	71	5	B	0	1.0	1	4	4	1	1	1/8	True	2	327	327	326	326a	4	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
13237560	5040	1323.0	75	9	D	1	1.0	1	4	4	1	1	1/8	True	2	327	327	326	326a	5	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
13237560	5040	1323.0	78	6	F	1	1.0	1	4	4	1	1	1/8	True	2	327	327	326	326a	5	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	4	4	2	True	False	False
13237560	5040	1323.0	83	5	B	0	1.0	1	4	4	1	1	1/8	True	2	327	327	326	326a	5	5253/4	False	True				False	497	V2/ii		D	I		V2/ii		V		2		ii	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V2/ii	V2/ii, major		V2/ii, major	ii	ii	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
13247640	10080	1324.0	56	8	G	1	2.0	2	4	4	2	1	1/4	True	2	327	327	326	326a	3	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	6	6	5	True	True	True
13247640	10080	1324.0	62	2	D	0	2.0	2	4	4	2	1	1/4	True	2	327	327	326	326a	4	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	0	0	-1	True	False	False
13247640	10080	1324.0	65	11	E	1	2.0	2	4	4	2	1	1/4	True	2	327	327	326	326a	4	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	9	9	8	False	False	False
13247640	10080	1324.0	71	5	B	0	2.0	2	4	4	1	1	1/4	True	2	327	327	326	326a	4	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	3	3	2	True	False	False
13247640	10080	1324.0	71	5	B	0	2.0	2	4	4	2	1	1/4	True	2	327	327	326	326a	4	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	3	3	2	True	False	False
13247640	10080	1324.0	74	2	D	0	2.0	2	4	4	1	1	1/4	True	2	327	327	326	326a	5	5257/4	False	True				False	498	viio7/V		D	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	2	2	3	8	8	G#	G#	D	A	diminished seventh chord	7	True	True	True	True	True	0	0	-1	True	False	False
