onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48.0	2.0	12.0	69	3	A	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	4	12	False	True				False	16		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	5	5	5	True	True	True
48.0	4.0	12.0	75	-3	E	-1.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	5.0	5.0	4.0	4a	5	12	False	True				False	16		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	-1	-1	-1	True	False	False
48.0	4.0	12.0	79	1	G	0.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	5.0	5.0	4.0	4a	5	12	False	True				False	16		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	3	3	3	True	False	False
50.0	2.0	12.5	69	3	A	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	4	25/2	False	False				False	16		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	5	5	5	True	True	True
52.0	2.0	13.0	71	5	B	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	4	13	False	True				False	17		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	7	7	5	True	True	True
52.0	2.0	13.0	74	2	D	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	5	13	False	True				False	17		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	4	4	2	True	False	False
52.0	2.0	13.0	77	-1	F	0.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	5.0	5.0	4.0	4a	5	13	False	True				False	17		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	1	1	-1	True	False	False
54.0	4.0	13.5	72	0	C	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	6.0	6.0	5.0	5a	5	27/2	False	True				False	18		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	2	2	2	True	True	True
54.0	2.0	13.5	74	2	D	0.0	1.0	1	3	4	2.0	1.0	1/8	False	-2	6.0	6.0	5.0	5a	5	27/2	False	True				False	18		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	4	4	4	False	False	False
54.0	2.0	13.5	77	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/8	False	-2	6.0	6.0	5.0	5a	5	27/2	False	True				False	18		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	1	1	1	True	False	False
56.0	2.0	14.0	72	0	C	0.0	1.5	0	3	4	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	14	False	True				False	19		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
56.0	2.0	14.0	75	-3	E	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	14	False	True				False	19		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
58.0	2.0	14.5	72	0	C	0.0	2.0	2	3	4	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	29/2	False	False				False	19		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
58.0	2.0	14.5	75	-3	E	-1.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	29/2	False	False				False	19		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
60.0	2.0	15.0	54	6	F	1.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	15	False	True				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	8	8	5	True	True	True
60.0	2.0	15.0	60	0	C	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	4	15	False	True				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	2	2	-1	True	False	False
60.0	4.0	15.0	69	3	A	0.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	6.0	6.0	5.0	5a	4	15	False	True				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	5	5	2	True	False	False
60.0	4.0	15.0	75	-3	E	-1.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	6.0	6.0	5.0	5a	5	15	False	True				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	-1	-1	-4	True	False	False
62.0	2.0	15.5	54	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	31/2	False	False				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	8	8	5	True	True	True
62.0	2.0	15.5	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	4	31/2	False	False				False	20		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	2	2	-1	True	False	False
64.0	2.0	16.0	55	1	G	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	16	False	True				False	21		vi	Bb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	3	3	3	True	True	True
64.0	2.0	16.0	58	-2	B	-1.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	3	16	False	True				False	21		vi	Bb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	0	0	0	True	False	False
64.0	2.0	16.0	70	-2	B	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	4	16	False	True				False	21		vi	Bb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	0	0	0	True	False	False
64.0	2.0	16.0	74	2	D	0.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	6.0	6.0	5.0	5a	5	16	False	True				False	21		vi	Bb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-2	-2	-2	4	4	4	True	False	False
66.0	4.0	16.5	51	-3	E	-1.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	3	33/2	False	True				False	22		ii6(2)	Bb	I		ii6(2)		ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	-2	-2	-2	-1	-1	-1	True	False	True
66.0	4.0	16.5	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	3	33/2	False	True				False	22		ii6(2)	Bb	I		ii6(2)		ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	-2	-2	-2	3	3	3	True	False	False
66.0	4.0	16.5	67	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	4	33/2	False	True				False	22		ii6(2)	Bb	I		ii6(2)		ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	-2	-2	-2	3	3	3	True	False	False
66.0	2.0	16.5	74	2	D	0.0	1.0	1	3	4	1.0	1.0	1/8	False	-2	7.0	7.0	6.0	6a	5	33/2	False	True				False	22		ii6(2)	Bb	I		ii6(2)		ii		6	2		m	False	False	(-1, 3, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(2), major		ii	-2	-2	-2	4	4	4	True	False	False
68.0	2.0	17.0	72	0	C	0.0	1.5	0	3	4	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	5	17	False	True				False	23		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	2	2	2	True	True	False
70.0	2.0	17.5	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	5	35/2	False	False				False	23		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	2	2	2	True	True	False
72.0	2.0	18.0	48	0	C	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	3	18	False	True				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
72.0	2.0	18.0	60	0	C	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	18	False	True				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
72.0	4.0	18.0	67	1	G	0.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	4	18	False	True				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	3	3	3	True	False	False
72.0	4.0	18.0	75	-3	E	-1.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	5	18	False	True				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
74.0	2.0	18.5	50	2	D	0.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	3	37/2	False	False				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	4	4	4	False	False	False
74.0	2.0	18.5	62	2	D	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	37/2	False	False				False	24		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	4	4	4	False	False	False
76.0	2.0	19.0	51	-3	E	-1.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	3	19	False	True				False	25		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	-1	-1	-1	True	False	True
76.0	2.0	19.0	63	-3	E	-1.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	19	False	True				False	25		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	-1	-1	-1	True	False	True
76.0	2.0	19.0	67	1	G	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	19	False	True				False	25		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	3	3	3	True	False	False
76.0	2.0	19.0	72	0	C	0.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	5	19	False	True				False	25		ii6	Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	2	2	2	True	True	False
78.0	2.0	19.5	41	-1	F	0.0	1.0	1	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	2	39/2	False	True				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
78.0	2.0	19.5	60	0	C	0.0	1.0	1	3	4	3.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	4	39/2	False	True				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
78.0	2.0	19.5	63	-3	E	-1.0	1.0	1	3	4	2.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	4	39/2	False	True				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
78.0	2.0	19.5	72	0	C	0.0	1.0	1	3	4	1.0	1.0	1/8	False	-2	8.0	8.0	7.0	7a	5	39/2	False	True				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
80.0	2.0	20.0	53	-1	F	0.0	1.5	0	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	20	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
80.0	4.0	20.0	60	0	C	0.0	1.5	0	3	4	3.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	20	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
80.0	4.0	20.0	63	-3	E	-1.0	1.5	0	3	4	2.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	20	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
80.0	4.0	20.0	69	3	A	0.0	1.5	0	3	4	1.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	20	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
82.0	2.0	20.5	53	-1	F	0.0	2.0	2	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	41/2	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
84.0	2.0	21.0	53	-1	F	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	21	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
84.0	4.0	21.0	60	0	C	0.0	2.5	0	3	4	3.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	21	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
84.0	4.0	21.0	63	-3	E	-1.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	21	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
84.0	4.0	21.0	65	-1	F	0.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	8.0	8.0	7.0	7a	4	21	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
86.0	2.0	21.5	53	-1	F	0.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	43/2	False	False				False	26		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
88.0	2.0	22.0	53	-1	F	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	3	22	False	True				False	27		V7(4)	Bb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-2	-2	-2	1	1	1	True	True	True
88.0	2.0	22.0	60	0	C	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	4	22	False	True				False	27		V7(4)	Bb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-2	-2	-2	2	2	2	True	False	False
88.0	2.0	22.0	63	-3	E	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	4	22	False	True				False	27		V7(4)	Bb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-2	-2	-2	-1	-1	-1	True	False	False
88.0	2.0	22.0	70	-2	B	-1.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	8.0	8.0	7.0	7a	4	22	False	True				False	27		V7(4)	Bb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-2	-2	-2	0	0	0	True	False	False
90.0	4.0	22.5	46	-2	B	-1.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	9.0	9.0	8.0	8a	2	45/2	False	True			\\	True	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
90.0	4.0	22.5	58	-2	B	-1.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	9.0	9.0	8.0	8a	3	45/2	False	True			\\	True	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
90.0	4.0	22.5	62	2	D	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-2	9.0	9.0	8.0	8a	4	45/2	False	True			\\	True	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
90.0	2.0	22.5	70	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/8	False	-2	9.0	9.0	8.0	8a	4	45/2	False	True			\\	True	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
92.0	2.0	23.0	58	-2	B	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-2	9.0	9.0	8.0	8a	3	23	False	False				False	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
94.0	2.0	23.5	58	-2	B	-1.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	9.0	9.0	8.0	8a	3	47/2	False	False				False	28		I\\	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
96.0	2.0	24.0	53	-1	F	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	3	24	True	True				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
96.0	2.0	24.0	65	-1	F	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	4	24	True	True				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
96.0	4.0	24.0	74	2	D	0.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	1.0	10.0	0.0	8a	5	24	True	True				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	4	4	4	True	False	False
96.0	4.0	24.0	77	-1	F	0.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	1.0	10.0	0.0	8a	5	24	True	True				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
98.0	2.0	24.5	55	1	G	0.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	3	49/2	False	False				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	3	3	3	False	False	False
98.0	2.0	24.5	65	-1	F	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	4	49/2	False	False				False	29		Bb.I64	Bb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-2	-2	-2	1	1	1	True	False	True
100.0	2.0	25.0	57	3	A	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	3	25	False	True				False	30		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	5	5	5	True	False	True
100.0	2.0	25.0	65	-1	F	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	4	25	False	True				False	30		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	1	1	1	True	True	False
100.0	2.0	25.0	72	0	C	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	5	25	False	True				False	30		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	2	2	2	True	False	False
100.0	2.0	25.0	75	-3	E	-1.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	1.0	10.0	0.0	8a	5	25	False	True				False	30		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	-1	-1	-1	True	False	False
