onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
4284.0	2.0	1071.0	63	-3	E	-1.0	2.0	2	2	4	2.0	1.0	1/8	True	-2	412.0	536.0	407.0	407a	4	1071	False	True				False	678		IV6		Bb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-2	-2	-2	-1	-1	-1	True	True	False
4286.0	2.0	1071.5	55	1	G	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	412.0	536.0	407.0	407a	3	2143/2	False	False				False	678		IV6		Bb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-2	-2	-2	3	3	3	True	False	True
4286.0	2.0	1071.5	58	-2	B	-1.0	2.5	0	2	4	3.0	1.0	1/8	True	-2	412.0	536.0	407.0	407a	3	2143/2	False	False				False	678		IV6		Bb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-2	-2	-2	0	0	0	True	False	False
4286.0	2.0	1071.5	75	-3	E	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-2	412.0	536.0	407.0	407a	5	2143/2	False	False				False	678		IV6		Bb	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-2	-2	-2	-1	-1	-1	True	True	False
4288.0	2.0	1072.0	60	0	C	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	4	1072	False	True				False	679		ii6		Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	2	2	2	True	True	False
4290.0	2.0	1072.5	51	-3	E	-1.0	1.5	0	2	4	4.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	3	2145/2	False	False				False	679		ii6		Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	-1	-1	-1	True	False	True
4290.0	2.0	1072.5	55	1	G	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	3	2145/2	False	False				False	679		ii6		Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	3	3	3	True	False	False
4290.0	2.0	1072.5	72	0	C	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	5	2145/2	False	False				False	679		ii6		Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-2	-2	-2	2	2	2	True	True	False
4292.0	2.0	1073.0	57	3	A	0.0	2.0	2	2	4	2.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	3	1073	False	True				False	680		viio6		Bb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-2	-2	-2	5	5	5	True	True	False
4294.0	2.0	1073.5	48	0	C	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	3	2147/2	False	False				False	680		viio6		Bb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-2	-2	-2	2	2	2	True	False	True
4294.0	2.0	1073.5	51	-3	E	-1.0	2.5	0	2	4	3.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	3	2147/2	False	False				False	680		viio6		Bb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-2	-2	-2	-1	-1	-1	True	False	False
4294.0	2.0	1073.5	69	3	A	0.0	2.5	0	2	4	2.0	1.0	1/8	True	-2	413.0	537.0	408.0	408a	4	2147/2	False	False				False	680		viio6		Bb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-2	-2	-2	5	5	5	True	True	False
4296.0	2.0	1074.0	65	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	4	1074	False	True				False	681		V6		Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	1	1	1	True	True	False
4298.0	2.0	1074.5	45	3	A	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	2	2149/2	False	False				False	681		V6		Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	5	5	5	True	False	True
4298.0	2.0	1074.5	48	0	C	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	3	2149/2	False	False				False	681		V6		Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	2	2	2	True	False	False
4298.0	2.0	1074.5	77	-1	F	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	5	2149/2	False	False				False	681		V6		Bb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-2	-2	-2	1	1	1	True	True	False
4300.0	2.0	1075.0	62	2	D	0.0	2.0	2	2	4	2.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	4	1075	False	True				False	682		I		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
4302.0	2.0	1075.5	46	-2	B	-1.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	2	2151/2	False	False				False	682		I		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
4302.0	2.0	1075.5	50	2	D	0.0	2.5	0	2	4	3.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	3	2151/2	False	False				False	682		I		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
4302.0	2.0	1075.5	74	2	D	0.0	2.5	0	2	4	2.0	1.0	1/8	True	-2	414.0	538.0	409.0	409a	5	2151/2	False	False				False	682		I		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
4304.0	4.0	1076.0	41	-1	F	0.0	1.0	1	2	4	4.0	1.0	1/4	True	-2	415.0	539.0	410.0	410a	2	1076	False	True				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4304.0	2.0	1076.0	57	3	A	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	3	1076	False	True				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
4304.0	2.0	1076.0	60	0	C	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	4	1076	False	True				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
4304.0	2.0	1076.0	65	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	4	1076	False	True				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4306.0	2.0	1076.5	69	3	A	0.0	1.5	0	2	4	2.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	4	2153/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
4306.0	2.0	1076.5	72	0	C	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	5	2153/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
4306.0	2.0	1076.5	77	-1	F	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	5	2153/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4308.0	2.0	1077.0	53	-1	F	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	3	1077	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4310.0	2.0	1077.5	41	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	415.0	539.0	410.0	410a	2	2155/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4312.0	2.0	1078.0	57	3	A	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	3	1078	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
4312.0	2.0	1078.0	60	0	C	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	4	1078	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
4312.0	2.0	1078.0	65	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	4	1078	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4314.0	2.0	1078.5	69	3	A	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	4	2157/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	5	5	5	True	False	False
4314.0	2.0	1078.5	72	0	C	0.0	1.5	0	2	4	2.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	5	2157/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
4314.0	2.0	1078.5	77	-1	F	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	5	2157/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4316.0	2.0	1079.0	53	-1	F	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	3	1079	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4318.0	2.0	1079.5	41	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	416.0	540.0	411.0	411a	2	2159/2	False	False				False	683		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
4320.0	2.0	1080.0	57	3	A	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	3	1080	False	True				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	5	5	5	True	True	False
4320.0	2.0	1080.0	60	0	C	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	4	1080	False	True				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	2	2	2	True	False	False
4320.0	2.0	1080.0	66	-6	G	-1.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	4	1080	False	True				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-4	-4	-4	True	False	False
4322.0	2.0	1080.5	69	3	A	0.0	1.5	0	2	4	2.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	4	2161/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	5	5	5	True	True	False
4322.0	2.0	1080.5	72	0	C	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	5	2161/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	2	2	2	True	False	False
4322.0	2.0	1080.5	78	-6	G	-1.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	5	2161/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-4	-4	-4	True	False	False
4324.0	2.0	1081.0	51	-3	E	-1.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	3	1081	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-1	-1	-1	True	False	True
4326.0	2.0	1081.5	41	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	417.0	541.0	412.0	412a	2	2163/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	1	1	1	False	False	False
4328.0	2.0	1082.0	60	0	C	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	4	1082	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	2	2	2	True	False	False
4328.0	2.0	1082.0	66	-6	G	-1.0	1.0	1	2	4	2.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	4	1082	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-4	-4	-4	True	False	False
4328.0	2.0	1082.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	4	1082	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	5	5	5	True	True	False
4330.0	2.0	1082.5	72	0	C	0.0	1.5	0	2	4	3.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	5	2165/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	2	2	2	True	False	False
4330.0	2.0	1082.5	78	-6	G	-1.0	1.5	0	2	4	2.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	5	2165/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-4	-4	-4	True	False	False
4330.0	2.0	1082.5	81	3	A	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	5	2165/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	5	5	5	True	True	False
4332.0	2.0	1083.0	51	-3	E	-1.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	3	1083	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	-1	-1	-1	True	False	True
4334.0	2.0	1083.5	41	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	418.0	542.0	413.0	413a	2	2167/2	False	False				False	684		viio43		Bb	I		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio43	viio43, major		viio43, major		vii	-2	-2	-2	1	1	1	False	False	False
4336.0	2.0	1084.0	50	2	D	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	3	1084	False	True				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	4	4	4	True	False	False
4336.0	2.0	1084.0	53	-1	F	0.0	1.0	1	2	4	3.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	3	1084	False	True				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	1	1	1	True	False	False
4336.0	2.0	1084.0	70	-2	B	-1.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	4	1084	False	True				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	0	0	0	True	True	True
4338.0	2.0	1084.5	41	-1	F	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	2	2169/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	1	1	1	True	False	False
4338.0	1.0	1084.5	58	-2	B	-1.0	1.5	0	2	4	3.0	1.0	1/16	True	-2	419.0	543.0	414.0	414a	3	2169/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	0	0	0	True	True	True
4338.0	2.0	1084.5	82	-2	B	-1.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	5	2169/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	0	0	0	True	True	True
4339.0	1.0	1084.75	62	2	D	0.0	1.75	0	2	4	3.0	1.0	1/16	True	-2	419.0	543.0	414.0	414a	4	4339/4	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	4	4	4	True	False	False
4340.0	2.0	1085.0	50	2	D	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	3	1085	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	4	4	4	True	False	False
4340.0	2.0	1085.0	65	-1	F	0.0	2.0	2	2	4	3.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	4	1085	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	1	1	1	True	False	False
4340.0	2.0	1085.0	70	-2	B	-1.0	2.0	2	2	4	1.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	4	1085	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	0	0	0	True	True	True
4342.0	2.0	1085.5	41	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	2	2171/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	1	1	1	True	False	False
4342.0	2.0	1085.5	62	2	D	0.0	2.5	0	2	4	3.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	4	2171/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	4	4	4	True	False	False
4342.0	2.0	1085.5	82	-2	B	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-2	419.0	543.0	414.0	414a	5	2171/2	False	False				False	685		V[I		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	-2	-2	-2	0	0	0	True	True	True
4344.0	2.0	1086.0	45	3	A	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	2	1086	False	True				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
4344.0	8.0	1086.0	63	-3	E	-1.0	1.0	1	2	4	3.0	1.0	1/2	True	-2	420.0	544.0	415.0	415a	4	1086	False	True				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
4344.0	2.0	1086.0	65	-1	F	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	4	1086	False	True				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
4344.0	2.0	1086.0	72	0	C	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	5	1086	False	True				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
4346.0	2.0	1086.5	41	-1	F	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	2	2173/2	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
4346.0	1.0	1086.5	69	3	A	0.0	1.5	0	2	4	2.0	1.0	1/16	True	-2	420.0	544.0	415.0	415a	4	2173/2	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
4346.0	2.0	1086.5	84	0	C	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	6	2173/2	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
4347.0	1.0	1086.75	72	0	C	0.0	1.75	0	2	4	2.0	1.0	1/16	True	-2	420.0	544.0	415.0	415a	5	4347/4	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
4348.0	2.0	1087.0	45	3	A	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	2	1087	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
4348.0	2.0	1087.0	72	0	C	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-2	420.0	544.0	415.0	415a	5	1087	False	False				False	686		V7		Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	2	2	2	True	False	False
